especie_validada,longitud_caparazon_mm,longitud_rostro_mm,longitud_quela_mm,ancho_quela_mm,pleon_plegado,presencia_setas,ornamentacion_caparazon,forma_quela,notas,info_detallada,link_especie
Petrolisthes politus,7.09,1.46,7.02,2.98,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.5,1.57,8.39,3.19,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.03,1.51,7.75,2.95,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.22,1.59,7.94,2.93,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.0,1.55,7.42,2.66,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.81,1.41,7.8,2.98,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.84,1.61,8.13,3.05,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.22,1.41,8.42,2.99,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.23,1.42,7.38,3.12,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.13,1.43,7.65,3.17,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.58,1.62,7.64,3.1,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.88,1.55,7.78,2.98,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.01,1.42,8.3,2.92,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.92,1.43,6.98,2.97,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.84,1.56,7.99,2.96,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.01,1.54,7.53,3.17,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.25,1.55,8.18,3.0,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.24,1.54,7.86,2.91,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.04,1.62,7.5,2.78,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.06,1.5,8.07,3.04,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.92,1.61,7.36,2.88,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.96,1.38,7.93,3.25,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.01,1.52,7.5,2.91,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.87,1.48,8.51,3.08,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.61,1.52,8.2,3.17,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.55,1.42,7.68,2.81,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.92,1.53,8.39,2.99,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.89,1.51,7.67,3.31,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.44,1.51,8.81,3.0,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.93,1.47,7.93,3.21,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.23,1.62,7.43,2.96,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,6.85,1.54,7.36,3.07,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.71,1.4,8.08,2.9,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
Petrolisthes politus,7.15,1.5,7.74,3.07,1,0,lisa,robusta,"Cangrejo porcelana espalda roja (redback), Vzla+PI",Conocido como cangrejo porcelana de espalda roja por su llamativa coloración dorsal.,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421881
